""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_3377"	3356.41372837305	4721.93483079878	1279.88141078181	5105.69110233417	-1.88277575392183	0.291610983703905	-6.45646377927095	1.07177818600609e-10	6.55928249835724e-09	1002	2237	1214	3582	4917	8276	2644	"   274.80"	"   344.12"	"   222.44"	"  1180.15"	"   893.06"	"  1482.57"	"   745.31"	" 8.1023"	" 8.4268"	" 7.7974"	"10.2048"	" 9.8026"	"10.5339"	" 9.5417"	"Tery_3377"	"gene3406"	"CDS"	5176866	5177915	"+"	"CP000393.1"	"extracellular solute-binding protein%2C family 1"	"PFAM: extracellular solute-binding protein%2C family 1~KEGG: tel:tll0513 iron binding protein component of ABC iron transporter"	"InterPro:IPR006059,NCBI_GP:ABG52479.1"
"Tery_0182"	4393.77095427414	7379.10539292187	2136.54655023114	4794.27312169093	-1.78798197695572	0.278525803324619	-6.41944823644164	1.36769151150142e-10	8.10026327456968e-09	1237	2853	3420	3751	11031	5860	3692	"   339.25"	"   438.87"	"   626.65"	"  1235.83"	"  2003.54"	"  1049.77"	"  1040.72"	" 8.4062"	" 8.7777"	" 9.2915"	"10.2713"	"10.9683"	"10.0359"	"10.0234"	"Tery_0182"	"gene181"	"CDS"	269811	270872	"+"	"CP000393.1"	"photosystem q(b) protein"	"TIGRFAM: photosystem q(b) protein~PFAM: photosynthetic reaction centre protein~KEGG: syf:Synpcc7942_1389 photosystem q(b) protein"	"InterPro:IPR000484,InterPro:IPR005867,NCBI_GP:ABG49673.1"
"Tery_0409"	1530.94906619473	2344.67384200785	647.558498853527	2042.31014139341	-1.85467777658237	0.298982862447644	-6.20329125689321	5.52943677614606e-10	3.2228717209537e-08	399	958	922	1641	2691	3411	994	"   109.43"	"   147.37"	"   168.94"	"   540.66"	"   488.76"	"   611.05"	"   280.19"	" 6.7739"	" 7.2034"	" 7.4005"	" 9.0786"	" 8.9330"	" 9.2552"	" 8.1303"	"Tery_0409"	"gene413"	"CDS"	641535	642221	"-"	"CP000393.1"	"HAD-superfamily hydrolase%2C subfamily IA%2C variant 3"	"TIGRFAM: HAD-superfamily hydrolase%2C subfamily IA%2C variant 3~PFAM: Haloacid dehalogenase-like hydrolase~KEGG: ava:Ava_4630 HAD-superfamily hydrolase subfamily IA%2C variant 3"	"InterPro:IPR005834,InterPro:IPR006402,NCBI_GP:ABG49873.1"
"Tery_1661"	125.705232685884	207.786244362907	72.8754131322975	122.86895033924	-1.50869013705803	0.246572371563194	-6.11865038849808	9.43711940089258e-10	5.2110735064588e-08	54	108	90	133	261	148	96	"    14.81"	"    16.61"	"    16.49"	"    43.82"	"    47.40"	"    26.51"	"    27.06"	" 3.8894"	" 4.0552"	" 4.0445"	" 5.4538"	" 5.5673"	" 4.7292"	" 4.7587"	"Tery_1661"	"gene1671"	"CDS"	2526786	2527910	"+"	"CP000393.1"	"5-amino-6-(5-phosphoribosylamino)uracil reductase / diaminohydroxyphosphoribosylaminopyrimidine deaminase"	"KEGG: ana:all0082 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase~TIGRFAM: riboflavin biosynthesis protein RibD Riboflavin-specific deaminase-like~PFAM: CMP/dCMP deaminase%2C zinc-binding bifunctional deaminase-reductase-like"	"InterPro:IPR002125,InterPro:IPR002734,InterPro:IPR004794,InterPro:IPR011549,NCBI_GP:ABG50932.1"
"Tery_1966"	817.906410152454	1326.64345295519	503.533510380073	780.728717008284	-1.39597468403454	0.230351772012203	-6.06018643503462	1.359638623275e-09	7.13227574952259e-08	360	609	757	952	1480	893	640	"    98.73"	"    93.68"	"   138.71"	"   313.65"	"   268.81"	"   159.97"	"   180.41"	" 6.6256"	" 6.5499"	" 7.1160"	" 8.2931"	" 8.0705"	" 7.3218"	" 7.4952"	"Tery_1966"	"gene1978"	"CDS"	3047084	3047227	"-"	"CP000393.1"	"CAB/ELIP/HLIP family protein"	"KEGG: cyb:CYB_0506 CAB/ELIP/HLIP family protein"	"NCBI_GP:ABG51218.1"
"Tery_0172"	275.769305038748	447.982970281712	187.152207372509	236.481286295143	-1.2550650969386	0.211224072857021	-5.94186581085461	2.81796059860452e-09	1.4371599052883e-07	139	271	236	307	526	275	191	"    38.12"	"    41.69"	"    43.24"	"   101.15"	"    95.54"	"    49.26"	"    53.84"	" 5.2529"	" 5.3819"	" 5.4347"	" 6.6604"	" 6.5781"	" 5.6227"	" 5.7509"	"Tery_0172"	"gene171"	"CDS"	256583	257716	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all4254 unknown protein"	"NCBI_GP:ABG49664.1"
"Tery_3372"	6686.15184138938	11024.2091017763	3869.61248551047	6572.90361482082	-1.5103194150953	0.254782380891155	-5.92788013760074	3.06870352992712e-09	1.543599912588e-07	2800	5815	4812	6959	14024	10439	3540	"   767.90"	"   894.52"	"   881.71"	"  2292.76"	"  2547.15"	"  1870.05"	"   997.88"	" 9.5848"	" 9.8050"	" 9.7842"	"11.1629"	"11.3147"	"10.8689"	" 9.9627"	"Tery_3372"	"gene3401"	"CDS"	5170315	5170887	"-"	"CP000393.1"	"beta-Ig-H3/fasciclin"	"PFAM: beta-Ig-H3/fasciclin~KEGG: cya:CYA_0079 fasciclin domain protein"	"InterPro:IPR000782,NCBI_GP:ABG52474.1"
"Tery_4356"	227.761064200862	425.220131412899	106.030636375881	212.897638726295	-1.99734189355521	0.347845540140518	-5.74203680388815	9.35444836586958e-09	4.51967557887804e-07	74	183	116	307	471	385	85	"    20.29"	"    28.15"	"    21.25"	"   101.15"	"    85.55"	"    68.97"	"    23.96"	" 4.3437"	" 4.8156"	" 4.4104"	" 6.6604"	" 6.4188"	" 6.1081"	" 4.5832"	"Tery_4356"	"gene4399"	"CDS"	6716014	6716829	"+"	"CP000393.1"	"FeS assembly ATPase SufC"	"KEGG: ava:Ava_0425 FeS assembly ATPase SufC~TIGRFAM: FeS assembly ATPase SufC~PFAM: ABC transporter related~SMART: ATPase"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR010230,NCBI_GP:ABG53348.1"
"Tery_2622"	267.337605653272	430.729892088491	181.457221869477	232.765894893747	-1.24520856051221	0.219483481476267	-5.67335888849959	1.40024449039119e-08	6.59192021630312e-07	150	283	189	300	497	277	184	"    41.14"	"    43.53"	"    34.63"	"    98.84"	"    90.27"	"    49.62"	"    51.87"	" 5.3627"	" 5.4444"	" 5.1144"	" 6.6272"	" 6.4963"	" 5.6332"	" 5.6970"	"Tery_2622"	"gene2643"	"CDS"	4056388	4057014	"-"	"CP000393.1"	"Exopolysaccharide synthesis%2C ExoD"	"PFAM: Exopolysaccharide synthesis%2C ExoD~KEGG: ava:Ava_0369 exopolysaccharide synthesis%2C ExoD"	"InterPro:IPR010331,NCBI_GP:ABG51817.1"
"Tery_3679"	114.956315930328	196.301289482042	72.8085281966978	96.8330239790587	-1.42480395471121	0.25245603683882	-5.64377058497863	1.66365726723633e-08	7.73284744973644e-07	55	100	95	137	226	124	71	"    15.08"	"    15.38"	"    17.41"	"    45.14"	"    41.05"	"    22.21"	"    20.01"	" 3.9159"	" 3.9442"	" 4.1224"	" 5.4966"	" 5.3596"	" 4.4740"	" 4.3236"	"Tery_3679"	"gene3712"	"CDS"	5647774	5648262	"-"	"CP000393.1"	"DoxX"	"PFAM: DoxX~KEGG: cya:CYA_2476 DoxX family protein"	"InterPro:IPR011637,NCBI_GP:ABG52740.1"
"Tery_0424"	228.090242469345	422.554535647453	109.064086363776	212.165183449589	-1.95679031702385	0.347168710622087	-5.63642476165984	1.73616836899127e-08	7.96901281366993e-07	120	157	80	384	325	271	156	"    32.91"	"    24.15"	"    14.66"	"   126.52"	"    59.03"	"    48.55"	"    43.97"	" 5.0409"	" 4.5946"	" 3.8747"	" 6.9833"	" 5.8836"	" 5.6016"	" 5.4589"	"Tery_0424"	"gene428"	"CDS"	666287	669340	"-"	"CP000393.1"	"Hemolysin-type calcium-binding region"	"PFAM: Hemolysin-type calcium-binding region~SMART: CHRD~KEGG: ana:alr0791 outer membrane secretion protein"	"InterPro:IPR001343,InterPro:IPR003995,InterPro:IPR010895,NCBI_GP:ABG49884.1"
"Tery_2559"	3549.07417420557	3767.3814839656	1525.19729836657	6366.58217820405	-1.3041868919906	0.231550341678609	-5.63241186575663	1.77706666114304e-08	8.05603553051514e-07	1335	2345	1506	2907	3834	8714	4313	"   366.12"	"   360.73"	"   275.95"	"   957.76"	"   696.36"	"  1561.03"	"  1215.77"	" 8.5162"	" 8.4948"	" 8.1083"	" 9.9035"	" 9.4437"	"10.6083"	"10.2477"	"Tery_2559"	"gene2580"	"CDS"	3955556	3956104	"+"	"CP000393.1"	"flavodoxin"	"TIGRFAM: flavodoxin~PFAM: flavodoxin/nitric oxide synthase~KEGG: syf:Synpcc7942_1541 flavodoxin%2C long chain"	"InterPro:IPR001226,InterPro:IPR008254,InterPro:IPR010086,NCBI_GP:ABG51759.1"
"Tery_4355"	737.678134399141	1228.14189714644	298.623274020952	905.796662219124	-2.03897450746569	0.366608592602304	-5.56172045230146	2.67127954533307e-08	1.18179981812808e-06	235	412	374	984	1184	1707	318	"    64.45"	"    63.38"	"    68.53"	"   324.20"	"   215.05"	"   305.79"	"    89.64"	" 6.0103"	" 5.9861"	" 6.0988"	" 8.3408"	" 7.7486"	" 8.2565"	" 6.4862"	"Tery_4355"	"gene4398"	"CDS"	6713998	6715434	"+"	"CP000393.1"	"Iron-regulated ABC transporter membrane component SufB"	"TIGRFAM: FeS assembly protein SufB~PFAM: SufBD~KEGG: syn:slr0074 ABC transporter subunit"	"InterPro:IPR000825,InterPro:IPR010231,NCBI_GP:ABG53347.1"
"Tery_2227"	67.9309180550182	115.261514688734	34.7396932489479	70.3871586304074	-1.72057952323945	0.315211023289724	-5.45850048415976	4.80172555622085e-08	2.05022514447011e-06	25	61	36	72	148	99	46	"     6.86"	"     9.38"	"     6.60"	"    23.72"	"    26.88"	"    17.73"	"    12.97"	" 2.7795"	" 3.2317"	" 2.7239"	" 4.5687"	" 4.7490"	" 4.1493"	" 3.6979"	"Tery_2227"	"gene2247"	"CDS"	3472646	3473185	"-"	"CP000393.1"	"Ferric reductase-like transmembrane component-like"	"PFAM: Ferric reductase-like transmembrane component-like~KEGG: ana:asr0670 unknown protein"	"InterPro:IPR013130,NCBI_GP:ABG51456.1"
"Tery_4617"	2999.56738539787	4650.61003774128	2095.90788079953	2704.01398995198	-1.14981040315042	0.215653406874456	-5.3317516278321	9.72699186802975e-08	4.10546139533394e-06	1452	3349	2535	2640	6452	3500	1959	"   398.21"	"   515.17"	"   464.49"	"   869.79"	"  1171.86"	"   626.99"	"   552.21"	" 8.6374"	" 9.0089"	" 8.8595"	" 9.7645"	"10.1946"	" 9.2923"	" 9.1091"	"Tery_4617"	"gene4661"	"CDS"	7096147	7097130	"-"	"CP000393.1"	"cobalamin synthesis protein%2C P47K"	"PFAM: cobalamin synthesis protein%2C P47K  cobalamin synthesis CobW-like~KEGG: ana:all4722 hypothetical protein"	"InterPro:IPR003495,InterPro:IPR011629,NCBI_GP:ABG53590.1"
"Tery_0419"	748.721413403968	1316.78465955192	423.566375648883	668.390723888646	-1.6370286382518	0.308313176481789	-5.30962917943435	1.09848502810985e-07	4.53217643058357e-06	451	585	354	1159	1081	875	478	"   123.69"	"    89.99"	"    64.86"	"   381.85"	"   196.34"	"   156.75"	"   134.74"	" 6.9507"	" 6.4919"	" 6.0196"	" 8.5769"	" 7.6173"	" 7.2924"	" 7.0742"	"Tery_0419"	"gene423"	"CDS"	659042	662110	"+"	"CP000393.1"	"Hemolysin-type calcium-binding region"	"PFAM: Hemolysin-type calcium-binding region~SMART: CHRD~KEGG: ana:alr0791 outer membrane secretion protein"	"InterPro:IPR001343,InterPro:IPR003995,InterPro:IPR010895,NCBI_GP:ABG49881.1"
"Tery_0459"	285.833168152926	370.511972529649	137.556671958196	423.569108068299	-1.4225042647023	0.29140438015432	-4.88154729846194	1.05256669564829e-06	4.02606761085471e-05	108	225	143	292	366	665	233	"    29.62"	"    34.61"	"    26.20"	"    96.20"	"    66.48"	"   119.13"	"    65.68"	" 4.8889"	" 5.1136"	" 4.7122"	" 6.5882"	" 6.0550"	" 6.8965"	" 6.0376"	"Tery_0459"	"gene463"	"CDS"	727178	728614	"+"	"CP000393.1"	"PUCC protein"	"PFAM: PUCC protein major facilitator superfamily MFS_1~KEGG: syn:sll1906 hypothetical protein that may be an assembly factor for photosynthetic complex"	"InterPro:IPR004896,InterPro:IPR007114,InterPro:IPR011701,NCBI_GP:ABG49917.1"
"Tery_2777"	687.803474244616	1017.25312523662	481.338522228888	668.051251276202	-1.07864010575632	0.232625241632563	-4.63681455282509	3.53819585681922e-06	0.000128636189962774	406	631	590	763	1075	969	418	"   111.35"	"    97.07"	"   108.11"	"   251.38"	"   195.25"	"   173.59"	"   117.83"	" 6.7990"	" 6.6010"	" 6.7564"	" 7.9738"	" 7.6093"	" 7.4396"	" 6.8807"	"Tery_2777"	"gene2800"	"CDS"	4307061	4311179	"-"	"CP000393.1"	"glycerophosphoryl diester phosphodiesterase"	"PFAM: Hemolysin-type calcium-binding region glycerophosphoryl diester phosphodiesterase~KEGG: ava:Ava_4727 glycerophosphoryl diester phosphodiesterase"	"InterPro:IPR001343,InterPro:IPR004129,NCBI_GP:ABG51959.1"
"Tery_2404"	372.851319869988	571.72867982744	299.030093782997	284.705799043022	-0.935678020224492	0.202551712317424	-4.61945253150053	3.84753887568159e-06	0.000138511399524537	244	393	378	387	680	331	230	"    66.92"	"    60.45"	"    69.26"	"   127.50"	"   123.51"	"    59.30"	"    64.83"	" 6.0645"	" 5.9180"	" 6.1142"	" 6.9945"	" 6.9486"	" 5.8901"	" 6.0189"	"Tery_2404"	"gene2424"	"CDS"	3711695	3712375	"-"	"CP000393.1"	"protein of unknown function DUF218"	"PFAM: protein of unknown function DUF218~KEGG: ava:Ava_0298 protein of unknown function DUF218"	"InterPro:IPR003848,NCBI_GP:ABG51622.1"
"Tery_1669"	503.774037796225	706.078952973865	300.984717989556	605.653102328589	-1.22472454854917	0.266850970279277	-4.5895450455639	4.44213132593106e-06	0.000156841406046335	197	505	361	517	769	929	347	"    54.03"	"    77.68"	"    66.15"	"   170.33"	"   139.67"	"   166.42"	"    97.81"	" 5.7559"	" 6.2797"	" 6.0478"	" 7.4123"	" 7.1260"	" 7.3788"	" 6.6121"	"Tery_1669"	"gene1679"	"CDS"	2539184	2541211	"+"	"CP000393.1"	"periplasmic sensor signal transduction histidine kinase"	"PFAM: ATP-binding region%2C ATPase-like histidine kinase A-like CHASE~KEGG: ana:alr3225 two-component sensor histidine kinase"	"InterPro:IPR000005,InterPro:IPR003594,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467,InterPro:IPR006189,NCBI_GP:ABG50940.1"
"Tery_4163"	729.461269864291	1007.16583088589	532.030710205216	747.902548331303	-0.920401845723019	0.203583290318606	-4.52100879341619	6.15456312809255e-06	0.000207335374370237	444	693	663	717	1134	1001	521	"   121.77"	"   106.60"	"   121.48"	"   236.23"	"   205.97"	"   179.32"	"   146.86"	" 6.9281"	" 6.7362"	" 6.9247"	" 7.8841"	" 7.6863"	" 7.4865"	" 7.1984"	"Tery_4163"	"gene4204"	"CDS"	6423763	6424380	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53169.1"
"Tery_4370"	588.403411371219	859.753557219112	455.629794772802	516.21369042095	-0.915339359472035	0.207492780790279	-4.41142750116787	1.02691339119078e-05	0.000336680890397547	326	667	587	542	1095	567	438	"    89.41"	"   102.60"	"   107.56"	"   178.57"	"   198.88"	"   101.57"	"   123.47"	" 6.4825"	" 6.6811"	" 6.7491"	" 7.4804"	" 7.6358"	" 6.6665"	" 6.9481"	"Tery_4370"	"gene4413"	"CDS"	6738117	6738773	"+"	"CP000393.1"	"RNA polymerase%2C sigma-24 subunit%2C ECF subfamily"	"PFAM: sigma-70 region 2 sigma-70 region 4 Sigma-70%2C region 4 type 2~KEGG: ava:Ava_4933 RNA polymerase sigma-70 factor"	"InterPro:IPR000792,InterPro:IPR007627,InterPro:IPR007630,InterPro:IPR013249,NCBI_GP:ABG53362.1"
"Tery_1891"	4526.9361458189	5951.8396864113	3007.16254280613	5381.69300974566	-0.9844727524973	0.227295049778724	-4.33125469936852	1.48262058759651e-05	0.00046531476903029	2211	4449	3746	4330	6533	7952	3275	"   606.37"	"   684.39"	"   686.39"	"  1426.59"	"  1186.58"	"  1424.53"	"   923.18"	" 9.2441"	" 9.4187"	" 9.4229"	"10.4784"	"10.2126"	"10.4763"	" 9.8505"	"Tery_1891"	"gene1902"	"CDS"	2899102	2902572	"-"	"CP000393.1"	"peptidase-like"	"PFAM: peptidase-like~KEGG: ava:Ava_1636 peptidase"	"InterPro:IPR007280,NCBI_GP:ABG51147.1"
"Tery_0192"	956.049223764127	1490.06719542235	769.334895282659	702.10274482811	-0.953186125549567	0.220288640884287	-4.32698718246781	1.51162754321663e-05	0.000469695709227772	690	1071	829	1134	1545	766	599	"   189.23"	"   164.75"	"   151.90"	"   373.62"	"   280.62"	"   137.22"	"   168.85"	" 7.5641"	" 7.3642"	" 7.2471"	" 8.5455"	" 8.1325"	" 7.1005"	" 7.3997"	"Tery_0192"	"gene193"	"CDS"	289075	289680	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: cch:Cag_0159 hypothetical protein"	"NCBI_GP:ABG49682.1"
"Tery_4353"	174.434338416502	259.622824540667	131.655436229668	153.414205572588	-0.977436326672105	0.225972979443048	-4.32545665008789	1.52216202064556e-05	0.000469695709227772	99	198	158	169	321	183	121	"    27.15"	"    30.46"	"    28.95"	"    55.68"	"    58.30"	"    32.78"	"    34.11"	" 4.7635"	" 4.9292"	" 4.8560"	" 5.7993"	" 5.8657"	" 5.0353"	" 5.0925"	"Tery_4353"	"gene4396"	"CDS"	6712499	6712870	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syf:Synpcc7942_1732 hypothetical protein"	"NCBI_GP:ABG53345.1"
"Tery_2405"	560.90756004173	838.879322287926	473.732829435995	413.697893704137	-0.825959310358961	0.193288820515328	-4.27318718256373	1.92698558512203e-05	0.000585569858648874	380	697	546	523	1079	505	319	"   104.22"	"   107.22"	"   100.04"	"   172.31"	"   195.98"	"    90.47"	"    89.92"	" 6.7036"	" 6.7445"	" 6.6446"	" 7.4290"	" 7.6146"	" 6.4995"	" 6.4908"	"Tery_2405"	"gene2425"	"CDS"	3712586	3713398	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0577 hypothetical protein"	"NCBI_GP:ABG51623.1"
"Tery_2370"	634.020466797681	934.534265292569	518.719933463764	506.457468303669	-0.850712530948101	0.199679498680548	-4.26038995775471	2.04070538172052e-05	0.000604312109812722	408	794	584	565	1234	608	397	"   111.89"	"   122.14"	"   107.01"	"   186.15"	"   224.13"	"   108.92"	"   111.91"	" 6.8061"	" 6.9325"	" 6.7417"	" 7.5404"	" 7.8082"	" 6.7672"	" 6.8063"	"Tery_2370"	"gene2390"	"CDS"	3659861	3660556	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1207 hypothetical protein"	"NCBI_GP:ABG51590.1"
"Tery_2218"	1647.69587407255	2431.90050569906	1350.66500561495	1309.03754513245	-0.84877442175196	0.200509827948954	-4.23308139273873	2.30511032483612e-05	0.00066457424074172	996	2078	1611	1429	3286	1676	960	"   273.15"	"   319.66"	"   295.19"	"   470.81"	"   596.83"	"   300.24"	"   270.61"	" 8.0936"	" 8.3204"	" 8.2055"	" 8.8790"	" 9.2212"	" 8.2300"	" 8.0801"	"Tery_2218"	"gene2237"	"CDS"	3457034	3458482	"+"	"CP000393.1"	"protoporphyrinogen oxidase"	"KEGG: tel:tlr0374 protoporphyrinogen oxidase~TIGRFAM: protoporphyrinogen oxidase~PFAM: amine oxidase"	"InterPro:IPR002937,InterPro:IPR004572,NCBI_GP:ABG51447.1"
"Tery_2621"	64.1108106853675	109.544955108444	45.1174694376061	47.1666781339333	-1.26605221737457	0.298930592553858	-4.23527149415617	2.28275733086554e-05	0.00066457424074172	30	75	54	71	136	55	38	"     8.23"	"    11.54"	"     9.89"	"    23.39"	"    24.70"	"     9.85"	"    10.71"	" 3.0422"	" 3.5295"	" 3.3081"	" 4.5486"	" 4.6271"	" 3.3020"	" 3.4225"	"Tery_2621"	"gene2642"	"CDS"	4054788	4055312	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51816.1"
"Tery_4320"	295.315863975137	421.754753824002	206.695428520582	301.807627308103	-1.03052703900733	0.248858812817358	-4.14101082995867	3.457786323119e-05	0.000947536670036788	167	326	218	261	546	447	183	"    45.80"	"    50.15"	"    39.94"	"    85.99"	"    99.17"	"    80.08"	"    51.59"	" 5.5176"	" 5.6484"	" 5.3203"	" 6.4263"	" 6.6320"	" 6.3235"	" 5.6892"	"Tery_4320"	"gene4362"	"CDS"	6662635	6662988	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_0092 hypothetical protein"	"NCBI_GP:ABG53315.1"
"Tery_2121"	3270.0191867047	4195.58012938317	2488.77960921743	3516.31761025714	-0.753370195142806	0.184382415498591	-4.08591130073661	4.39041498215076e-05	0.00116963859091932	2117	3290	3001	2989	4720	4391	2649	"   580.59"	"   506.10"	"   549.88"	"   984.78"	"   857.28"	"   786.61"	"   746.72"	" 9.1814"	" 8.9833"	" 9.1030"	" 9.9437"	" 9.7436"	" 9.6195"	" 9.5444"	"Tery_2121"	"gene2139"	"CDS"	3314390	3315124	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:sll1150 hypothetical protein"	"NCBI_GP:ABG51356.1"
"Tery_1825"	122.20036406448	157.966905464718	61.315751831446	177.760741013793	-1.33860371375117	0.328981182768045	-4.06893702092067	4.7228109864109e-05	0.00124763754979143	33	115	74	119	166	274	101	"     9.05"	"    17.69"	"    13.56"	"    39.21"	"    30.15"	"    49.08"	"    28.47"	" 3.1796"	" 4.1457"	" 3.7623"	" 5.2934"	" 4.9146"	" 5.6175"	" 4.8319"	"Tery_1825"	"gene1836"	"CDS"	2786301	2786687	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: gvi:gll0142 hypothetical protein"	"NCBI_GP:ABG51082.1"
"Tery_2217"	218.829278381765	316.787876367136	157.100918148839	213.463220745782	-1.01110787611014	0.250839284107676	-4.03089922580114	5.55638647224596e-05	0.00141687855042272	121	214	203	211	383	320	127	"    33.18"	"    32.92"	"    37.20"	"    69.52"	"    69.56"	"    57.33"	"    35.80"	" 5.0529"	" 5.0413"	" 5.2175"	" 6.1195"	" 6.1205"	" 5.8413"	" 5.1623"	"Tery_2217"	"gene2236"	"CDS"	3456683	3456907	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4915 hypothetical protein"	"NCBI_GP:ABG51446.1"
"Tery_0600"	13771.532671911	16787.8459965102	9317.80525371206	17435.8104746101	-0.849250882123827	0.211067320612039	-4.02360194681595	5.73147570986956e-05	0.00144150539771514	7697	12942	11052	12546	17824	24528	11392	"  2110.90"	"  1990.85"	"  2025.08"	"  4133.50"	"  3237.34"	"  4393.97"	"  3211.24"	"11.0437"	"10.9592"	"10.9838"	"12.0132"	"11.6606"	"12.1013"	"11.6489"	"Tery_0600"	"gene605"	"CDS"	966890	968791	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: lma:LmjF27.0240 kinetoplast-associated protein-like protein"	"NCBI_GP:ABG50044.1"
"Tery_1670"	43.4303783651144	69.6069276209448	25.1628223094526	44.6551631927766	-1.46554403797845	0.368618012316199	-3.97577977475858	7.01490196345914e-05	0.0017172480006548	19	32	35	47	83	71	24	"     5.21"	"     4.92"	"     6.41"	"    15.48"	"    15.08"	"    12.72"	"     6.77"	" 2.3843"	" 2.3023"	" 2.6833"	" 3.9537"	" 3.9151"	" 3.6700"	" 2.7603"	"Tery_1670"	"gene1680"	"CDS"	2541678	2542307	"+"	"CP000393.1"	"precorrin-8X methylmutase"	"PFAM: Precorrin-8X methylmutase CbiC/CobH~KEGG: ana:all0456 precorrin isomerase"	"InterPro:IPR003722,NCBI_GP:ABG50941.1"
"Tery_2245"	313.363529264038	478.557499584922	258.728280971806	230.122431381502	-0.883897078625212	0.222516073564328	-3.97228417914575	7.11867231991543e-05	0.00173111024892248	187	434	284	313	589	299	166	"    51.28"	"    66.76"	"    52.04"	"   103.12"	"   106.98"	"    53.56"	"    46.79"	" 5.6807"	" 6.0612"	" 5.7018"	" 6.6884"	" 6.7413"	" 5.7434"	" 5.5485"	"Tery_2245"	"gene2265"	"CDS"	3490104	3490517	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3631 hypothetical protein"	"NCBI_GP:ABG51474.1"
"Tery_1890"	1049.28542270045	1455.69130830716	799.017571303727	1018.28131418882	-0.863954441143294	0.218903578330013	-3.94673512299018	7.92241189840468e-05	0.00191388792703566	625	1161	957	1065	1587	1463	646	"   171.41"	"   178.60"	"   175.35"	"   350.88"	"   288.24"	"   262.08"	"   182.10"	" 7.4214"	" 7.4806"	" 7.4542"	" 8.4549"	" 8.1712"	" 8.0339"	" 7.5087"	"Tery_1890"	"gene1901"	"CDS"	2897004	2898995	"-"	"CP000393.1"	"Integrin%2C beta chain-like"	"PFAM: von Willebrand factor%2C type A  Integrin%2C beta chain-like peptidase-like~KEGG: ssc:396943 CD18 leukocyte adhesion molecule"	"InterPro:IPR001169,InterPro:IPR002035,InterPro:IPR002369,InterPro:IPR007280,NCBI_GP:ABG51146.1"
"Tery_4984"	871.750948631706	1289.91488831379	772.258003772334	602.826426238679	-0.741920799706608	0.188792592303767	-3.92981944181823	8.50096723358031e-05	0.00202698387543551	652	1069	898	812	1645	704	485	"   178.81"	"   164.44"	"   164.54"	"   267.53"	"   298.78"	"   126.12"	"   136.71"	" 7.4824"	" 7.3615"	" 7.3624"	" 8.0636"	" 8.2230"	" 6.9787"	" 7.0951"	"Tery_4984"	"gene5029"	"CDS"	7616499	7616936	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_B0254 hypothetical protein"	"NCBI_GP:ABG53898.1"
