""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_4139"	2792.32140903615	1396.38037785918	4308.90496515381	1913.38710603664	1.62532373669466	0.305983015903583	5.31181030389872	1.08541556881867e-07	4.52914314625246e-06	5191	4517	3907	960	1634	1859	1777	"  1423.63"	"   694.85"	"   715.89"	"   316.29"	"   296.78"	"   333.02"	"   500.91"	"10.48"	" 9.44"	" 9.49"	" 8.31"	" 8.22"	" 8.38"	" 8.97"	"Tery_4139"	"gene4179"	"CDS"	6385521	6388331	"+"	"CP000393.1"	"nitrogenase MoFe cofactor biosynthesis protein NifE"	"KEGG: ava:Ava_4251 nitrogenase MoFe cofactor biosynthesis protein NifE~TIGRFAM: nitrogenase MoFe cofactor biosynthesis protein NifE  nitrogenase molybdenum-iron cofactor biosynthesis protein NifN~PFAM: oxidoreductase/nitrogenase%2C component 1"	"InterPro:IPR000318,InterPro:IPR000510,InterPro:IPR005973,InterPro:IPR005975,NCBI_GP:ABG53147.1"
"Tery_4741"	759.025836038474	437.79227647863	956.226631980762	784.458201684885	1.12310411120544	0.2125431103342	5.28412381582019	1.26307806763008e-07	5.15335851593072e-06	681	1365	1266	257	592	910	635	"   186.76"	"   209.98"	"   231.97"	"    84.67"	"   107.52"	"   163.02"	"   179.00"	" 7.55"	" 7.72"	" 7.86"	" 6.42"	" 6.76"	" 7.36"	" 7.49"	"Tery_4741"	"gene4785"	"CDS"	7273367	7274410	"+"	"CP000393.1"	"cobalamin (vitamin B12) biosynthesis CbiX protein"	"PFAM: cobalamin (vitamin B12) biosynthesis CbiX protein~KEGG: syn:sll0037 putative sirohydrochlorin cobaltochelatase"	"InterPro:IPR002762,NCBI_GP:ABG53698.1"
"Tery_2566"	129.67809288851	70.357049629858	196.456072275753	88.832167066299	1.4787928828401	0.283606001623149	5.21425101858419	1.84561408811648e-07	7.44735706765245e-06	192	270	191	48	83	95	77	"    52.66"	"    41.53"	"    35.00"	"    15.81"	"    15.08"	"    17.02"	"    21.71"	" 5.75"	" 5.41"	" 5.17"	" 4.07"	" 4.01"	" 4.17"	" 4.50"	"Tery_2566"	"gene2587"	"CDS"	3963239	3963814	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4442 hypothetical protein"	"NCBI_GP:ABG51765.1"
"Tery_1886"	172.389790147584	18.753322211047	358.473605572653	46.9005349465163	4.23875349593239	0.823731837294345	5.14579296807942	2.66393094082459e-07	1.06325591464216e-05	406	398	345	9	29	18	61	"   111.35"	"    61.22"	"    63.22"	"     2.97"	"     5.27"	"     3.22"	"    17.20"	" 6.81"	" 5.96"	" 6.00"	" 1.99"	" 2.65"	" 2.08"	" 4.19"	"Tery_1886"	"gene1897"	"CDS"	2883903	2884400	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_4384 hypothetical protein"	"NCBI_GP:ABG51142.1"
"Tery_1780"	419.73264995203	244.051007403938	518.831170879707	446.766511108606	1.08982610659209	0.212802914775774	5.12129313520172	3.03447503499473e-07	1.19812820736566e-05	411	687	670	167	287	494	377	"   112.72"	"   105.68"	"   122.77"	"    55.02"	"    52.13"	"    88.50"	"   106.27"	" 6.83"	" 6.74"	" 6.95"	" 5.81"	" 5.73"	" 6.48"	" 6.75"	"Tery_1780"	"gene1791"	"CDS"	2716582	2717496	"+"	"CP000393.1"	"cytochrome oxidase assembly"	"PFAM: cytochrome oxidase assembly~KEGG: ava:Ava_0527 cytochrome oxidase assembly"	"InterPro:IPR003780,NCBI_GP:ABG51039.1"
"Tery_3369"	385.2653639647	209.570632883529	573.729006979687	278.264630523392	1.45560033766981	0.288943916109895	5.03765698640353	4.71265003761645e-07	1.84094158916251e-05	633	610	600	158	220	290	246	"   173.60"	"    93.84"	"   109.94"	"    52.06"	"    39.96"	"    51.95"	"    69.34"	" 7.45"	" 6.57"	" 6.79"	" 5.73"	" 5.36"	" 5.73"	" 6.14"	"Tery_3369"	"gene3398"	"CDS"	5165518	5166480	"-"	"CP000393.1"	"NADH ubiquinone oxidoreductase%2C 20 kDa subunit"	"PFAM: NADH ubiquinone oxidoreductase%2C 20 kDa subunit~KEGG: ava:Ava_4596 NADH ubiquinone oxidoreductase%2C 20 kDa subunit"	"InterPro:IPR001821,InterPro:IPR006137,NCBI_GP:ABG52471.1"
"Tery_4005"	2370.98387084709	1461.38562186826	2956.09928251191	2402.90900232869	1.0150524412196	0.204518717864481	4.9631273451078	6.93670674748203e-07	2.68121970281621e-05	2085	4455	3746	853	1985	2805	1934	"   571.81"	"   685.31"	"   686.39"	"   281.04"	"   360.53"	"   502.49"	"   545.17"	" 9.16"	" 9.42"	" 9.42"	" 8.14"	" 8.50"	" 8.98"	" 9.09"	"Tery_4005"	"gene4044"	"CDS"	6196641	6197117	"+"	"CP000393.1"	"RNA-binding region RNP-1"	"PFAM: RNA-binding region RNP-1 (RNA recognition motif)~KEGG: ana:all4377 RNA-binding protein"	"InterPro:IPR000504,NCBI_GP:ABG53028.1"
"Tery_1531"	2713.73539079642	1683.37071675092	3368.17788041851	2762.43633040878	1.00091688133411	0.205714669593896	4.86555909362241	1.14133701842197e-06	4.32060776458297e-05	2316	5491	4008	1107	2061	3053	2332	"   635.16"	"   844.67"	"   734.39"	"   364.72"	"   374.34"	"   546.92"	"   657.36"	" 9.31"	" 9.72"	" 9.52"	" 8.51"	" 8.55"	" 9.10"	" 9.36"	"Tery_1531"	"gene1539"	"CDS"	2321453	2322700	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: saa:SAUSA300_0772 clumping factor A"	"NCBI_GP:ABG50812.1"
"Tery_3119"	176.12065611458	98.0602722157973	221.797888759918	185.665191045358	1.1623893242162	0.244169457039647	4.76058446584275	1.93033124434645e-06	7.23283298902059e-05	187	286	276	59	130	219	148	"    51.28"	"    44.00"	"    50.57"	"    19.44"	"    23.61"	"    39.23"	"    41.72"	" 5.71"	" 5.49"	" 5.69"	" 4.35"	" 4.62"	" 5.33"	" 5.42"	"Tery_3119"	"gene3145"	"CDS"	4774821	4776155	"-"	"CP000393.1"	"cytochrome P450"	"PFAM: cytochrome P450~KEGG: ava:Ava_1981 cytochrome P450"	"InterPro:IPR001128,InterPro:IPR002401,InterPro:IPR002403,NCBI_GP:ABG52252.1"
"Tery_2606"	4883.93038100894	3001.65779622641	6099.28062263233	4943.17760335639	1.02346887963482	0.216809020977477	4.72060099261803	2.3514881795218e-06	8.72188342949905e-05	4189	8756	8265	2140	3374	5158	4366	"  1148.83"	"  1346.93"	"  1514.41"	"   705.06"	"   612.81"	"   924.01"	"  1230.71"	"10.17"	"10.40"	"10.57"	" 9.46"	" 9.26"	" 9.85"	"10.27"	"Tery_2606"	"gene2627"	"CDS"	4024835	4025545	"+"	"CP000393.1"	"ribulose-5-phosphate 3-epimerase"	"PFAM: ribulose-phosphate 3-epimerase~KEGG: ava:Ava_4675 ribulose-phosphate 3-epimerase"	"InterPro:IPR000056,NCBI_GP:ABG51801.1"
"Tery_5038"	480.95338681515	298.189789328721	573.540374713524	524.836502454017	0.944018653302309	0.200335951176786	4.71217795786071	2.45083205790068e-06	8.9994553166113e-05	467	847	648	200	358	607	426	"   128.07"	"   130.29"	"   118.73"	"    65.89"	"    65.02"	"   108.74"	"   120.08"	" 7.01"	" 7.04"	" 6.90"	" 6.06"	" 6.04"	" 6.78"	" 6.92"	"Tery_5038"	"gene5083"	"CDS"	7698675	7699313	"-"	"CP000393.1"	"1-Cys peroxiredoxin"	"PFAM: alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen  Redoxin~KEGG: ava:Ava_1358 alkyl hydroperoxide reductase/thiol specific antioxidant/Mal allergen"	"InterPro:IPR000866,InterPro:IPR013740,NCBI_GP:ABG53948.1"
"Tery_4131"	321.403160513625	180.393764110451	472.457435375207	235.831144624426	1.37775941778916	0.300069355077733	4.5914699201198	4.40135084211998e-06	0.000156841406083556	515	510	497	102	251	226	221	"   141.24"	"    78.45"	"    91.07"	"    33.61"	"    45.59"	"    40.49"	"    62.30"	" 7.15"	" 6.31"	" 6.52"	" 5.11"	" 5.54"	" 5.37"	" 5.98"	"Tery_4131"	"gene4171"	"CDS"	6373632	6373910	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3954 hypothetical protein"	"NCBI_GP:ABG53139.1"
"Tery_0849"	237.746742260987	149.58665403651	317.541948265178	206.214021479177	1.07137675978058	0.234737278586212	4.5641525974627	5.01515915228533e-06	0.000175387280068493	242	466	386	83	211	247	162	"    66.37"	"    71.68"	"    70.73"	"    27.35"	"    38.32"	"    44.25"	"    45.67"	" 6.07"	" 6.18"	" 6.16"	" 4.83"	" 5.30"	" 5.50"	" 5.54"	"Tery_0849"	"gene855"	"CDS"	1343991	1344563	"-"	"CP000393.1"	"cell surface protein"	"KEGG: mac:MA4292 cell surface protein"	"NCBI_GP:ABG50259.1"
"Tery_2561"	520.932796052882	106.803373685991	1001.24767986988	214.589892694274	3.22486269229464	0.709088206562887	4.54790061722545	5.41837102688318e-06	0.00018743142284272	801	1585	1063	53	162	92	273	"   219.67"	"   243.82"	"   194.78"	"    17.46"	"    29.42"	"    16.48"	"    76.95"	" 7.79"	" 7.94"	" 7.61"	" 4.21"	" 4.93"	" 4.13"	" 6.28"	"Tery_2561"	"gene2582"	"CDS"	3958010	3958405	"-"	"CP000393.1"	"cytochrome c%2C class I"	"PFAM: cytochrome c%2C class I~KEGG: ava:Ava_1200 cytochrome c%2C class I"	"InterPro:IPR003088,InterPro:IPR003218,InterPro:IPR008168,InterPro:IPR009056,NCBI_GP:ABG51761.1"
"Tery_3366"	209.814406978629	102.975146055109	249.227374544471	257.534216553386	1.24712841684184	0.27432170882432	4.54622575146075	5.46164549133198e-06	0.00018743142284272	193	327	331	49	160	339	183	"    52.93"	"    50.30"	"    60.65"	"    16.14"	"    29.06"	"    60.73"	"    51.59"	" 5.75"	" 5.68"	" 5.95"	" 4.10"	" 4.91"	" 5.95"	" 5.72"	"Tery_3366"	"gene3395"	"CDS"	5161799	5162062	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:asr2523 unknown protein"	"NCBI_GP:ABG52468.1"
"Tery_3108"	619.110961321895	365.003027818712	684.919356034472	774.506302756212	0.910993077747305	0.201026139945586	4.53171452227005	5.85068815485896e-06	0.000198923397265205	504	1014	852	251	427	1009	557	"   138.22"	"   155.98"	"   156.11"	"    82.70"	"    77.56"	"   180.75"	"   157.01"	" 7.12"	" 7.29"	" 7.30"	" 6.39"	" 6.30"	" 7.51"	" 7.30"	"Tery_3108"	"gene3134"	"CDS"	4760034	4760792	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: sma:SAV951 dTDP-6-deoxy-L-hexose 3-O-methyltransferase"	"NCBI_GP:ABG52241.1"
"Tery_2902"	226.14603953986	147.103435250821	310.606265169298	178.498305384742	1.06478944800673	0.236064437511534	4.51058812259559	6.46481377278347e-06	0.000215807237942372	234	434	400	83	205	211	142	"    64.17"	"    66.76"	"    73.29"	"    27.35"	"    37.23"	"    37.80"	"    40.03"	" 6.03"	" 6.08"	" 6.22"	" 4.83"	" 5.26"	" 5.28"	" 5.36"	"Tery_2902"	"gene2924"	"CDS"	4511390	4512130	"+"	"CP000393.1"	"two component transcriptional regulator%2C winged helix family"	"PFAM: response regulator receiveR transcriptional regulatory protein-like~KEGG: ava:Ava_3369 two component transcriptional regulator%2C winged helix family"	"InterPro:IPR001789,InterPro:IPR001867,NCBI_GP:ABG52070.1"
"Tery_3022"	91.3620730511968	48.8360921421076	132.541556108055	72.1188293749994	1.42853592725243	0.321599078210565	4.44197767979019	8.91358081877306e-06	0.000294870889788601	139	183	114	32	60	89	55	"    38.12"	"    28.15"	"    20.89"	"    10.54"	"    10.90"	"    15.94"	"    15.50"	" 5.29"	" 4.87"	" 4.45"	" 3.53"	" 3.57"	" 4.08"	" 4.04"	"Tery_3022"	"gene3048"	"CDS"	4672724	4673209	"+"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_4894 TPR repeat"	"InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52175.1"
"Tery_1958"	821.237328170394	545.345772173534	1147.89312601877	607.145187394696	1.06988784717438	0.242934029477486	4.40402626785364	1.06260068389428e-05	0.000345298204536264	911	1439	1548	311	754	596	560	"   249.84"	"   221.36"	"   283.64"	"   102.46"	"   136.95"	"   106.77"	"   157.86"	" 7.97"	" 7.80"	" 8.15"	" 6.69"	" 7.11"	" 6.75"	" 7.31"	"Tery_1958"	"gene1970"	"CDS"	3035691	3036203	"+"	"CP000393.1"	"ferric uptake regulator%2C Fur family"	"PFAM: ferric-uptake regulator~KEGG: tel:tll0048 ferric uptake regulation protein"	"InterPro:IPR002481,NCBI_GP:ABG51211.1"
"Tery_3243"	907.952523306984	524.548610852228	1018.6036343456	1125.37976920382	0.956371330398158	0.217639018994969	4.39430086946066	1.1112981618226e-05	0.000357954986860753	664	1508	1395	323	682	1405	848	"   182.10"	"   231.97"	"   255.61"	"   106.42"	"   123.87"	"   251.69"	"   239.04"	" 7.52"	" 7.86"	" 8.00"	" 6.75"	" 6.96"	" 7.98"	" 7.91"	"Tery_3243"	"gene3271"	"CDS"	4966841	4967251	"-"	"CP000393.1"	"LSU ribosomal protein L21P"	"PFAM: ribosomal protein L21~KEGG: ana:all0147 50S ribosomal protein L21"	"InterPro:IPR001787,NCBI_GP:ABG52358.1"
"Tery_2985"	1156.36600695507	608.665947291068	1249.7348128179	1564.01285782482	1.04025900357361	0.239435393485114	4.34463338285984	1.39508456508571e-05	0.000445456567216933	754	1936	1730	423	704	2151	1053	"   206.78"	"   297.81"	"   316.99"	"   139.36"	"   127.87"	"   385.33"	"   296.83"	" 7.70"	" 8.22"	" 8.31"	" 7.13"	" 7.01"	" 8.59"	" 8.22"	"Tery_2985"	"gene3011"	"CDS"	4641197	4641652	"-"	"CP000393.1"	"LSU ribosomal protein L13P"	"PFAM: ribosomal protein L13~KEGG: syn:sll1821 50S ribosomal protein L13"	"InterPro:IPR005822,InterPro:IPR005823,NCBI_GP:ABG52140.1"
"Tery_0697"	546.117299888497	320.7452853164	616.955967314217	665.231313322013	0.948372143298542	0.218649948198181	4.33739935048578	1.44178521503067e-05	0.000456399595654536	429	988	742	224	369	891	463	"   117.65"	"   151.98"	"   135.96"	"    73.80"	"    67.02"	"   159.61"	"   130.51"	" 6.89"	" 7.26"	" 7.10"	" 6.22"	" 6.09"	" 7.33"	" 7.04"	"Tery_0697"	"gene702"	"CDS"	1131311	1132216	"+"	"CP000393.1"	"Dihydropteroate synthase"	"PFAM: dihydropteroate synthase%2C DHPS~KEGG: pcu:pc1632 putative dihydropteroate synthase"	"InterPro:IPR000489,NCBI_GP:ABG50132.1"
"Tery_1945"	757.879087986051	425.401148451564	852.218287565293	948.848228151677	1.00597334050822	0.235431712685104	4.27288800236416	1.92957388134535e-05	0.000585569858867778	656	1220	1052	310	466	1409	573	"   179.91"	"   187.67"	"   192.76"	"   102.13"	"    84.64"	"   252.41"	"   161.52"	" 7.50"	" 7.56"	" 7.60"	" 6.69"	" 6.42"	" 7.99"	" 7.34"	"Tery_1945"	"gene1957"	"CDS"	3015717	3016298	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51199.1"
"Tery_0998"	31843.7929590558	16989.5770382023	36781.4622095545	39291.5050041614	1.11437535653961	0.261225944083103	4.26594441241679	1.99058342280638e-05	0.000599132977749591	19606	54523	56850	11296	20577	52653	27330	"  5376.95"	"  8387.22"	" 10416.74"	"  3721.66"	"  3737.36"	"  9432.31"	"  7703.93"	"12.39"	"13.03"	"13.35"	"11.86"	"11.87"	"13.20"	"12.91"	"Tery_0998"	"gene1004"	"CDS"	1562383	1562916	"-"	"CP000393.1"	"Phycobilisome protein"	"PFAM: Phycobilisome protein~KEGG: gvi:gll1190 phycoerythrin beta subunit"	"InterPro:IPR001659,NCBI_GP:ABG50376.1"
"Tery_1093"	499.483604169856	317.796089024594	603.678495526847	524.878782279632	0.933469067688484	0.219001832273143	4.2623801728026	2.0226096100036e-05	0.000603822966498636	516	841	688	246	322	664	390	"   141.51"	"   129.37"	"   126.06"	"    81.05"	"    58.48"	"   118.95"	"   109.94"	" 7.15"	" 7.03"	" 6.99"	" 6.36"	" 5.89"	" 6.91"	" 6.79"	"Tery_1093"	"gene1099"	"CDS"	1715631	1719581	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: sma:SAV929 hypothetical protein"	"InterPro:IPR002048,NCBI_GP:ABG50459.1"
"Tery_1765"	1265.95567193088	817.849852184106	1555.59491803123	1279.60262252715	0.926853131695152	0.218339469910159	4.24500953527334	2.18584125701153e-05	0.000642112727659706	1067	2428	1946	506	1059	1345	1124	"   292.62"	"   373.50"	"   356.57"	"   166.71"	"   192.34"	"   240.94"	"   316.84"	" 8.20"	" 8.55"	" 8.48"	" 7.39"	" 7.60"	" 7.92"	" 8.31"	"Tery_1765"	"gene1775"	"CDS"	2687863	2688063	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syf:Synpcc7942_2086 hypothetical protein"	"NCBI_GP:ABG51025.1"
"Tery_0331"	670.363407631458	480.523177132428	840.438910813047	605.090383358105	0.807253421190395	0.190751502138677	4.23196363928772	2.31659866235669e-05	0.000664574241263575	679	1237	961	325	572	768	448	"   186.22"	"   190.29"	"   176.09"	"   107.08"	"   103.89"	"   137.58"	"   126.28"	" 7.55"	" 7.58"	" 7.47"	" 6.76"	" 6.71"	" 7.11"	" 6.99"	"Tery_0331"	"gene334"	"CDS"	504317	505921	"-"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related~SMART: ATPase~KEGG: dar:Daro_0045 ABC transporter related"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR011527,NCBI_GP:ABG49805.1"
"Tery_0149"	3976.23588843492	2120.15314864278	4465.87933021181	5097.85346556171	1.07529403632437	0.254922084412893	4.21812821278651	2.46338740224455e-05	0.000701206088452867	2431	7765	5863	1425	2540	6904	3500	"   666.70"	"  1194.48"	"  1074.29"	"   469.49"	"   461.34"	"  1236.79"	"   986.60"	" 9.38"	"10.22"	"10.07"	" 8.88"	" 8.85"	"10.27"	" 9.95"	"Tery_0149"	"gene148"	"CDS"	219182	219649	"-"	"CP000393.1"	"Rho termination factor-like"	"PFAM: Rho termination factor-like"	"InterPro:IPR011112,NCBI_GP:ABG49644.1"
"Tery_2062"	7961.89156106877	4521.33444039181	10322.2176225752	7861.95958948607	1.19131131547316	0.283225248716859	4.20623274538677	2.59662820850765e-05	0.000733447598587699	11393	11335	10485	3751	4126	9174	6330	"  3124.53"	"  1743.65"	"  1921.19"	"  1235.83"	"   749.40"	"  1643.44"	"  1784.34"	"11.61"	"10.77"	"10.91"	"10.27"	" 9.55"	"10.68"	"10.80"	"Tery_2062"	"gene2078"	"CDS"	3217926	3219299	"+"	"CP000393.1"	"FAD-dependent pyridine nucleotide-disulphide oxidoreductase"	"PFAM: FAD-dependent pyridine nucleotide-disulphide oxidoreductase  FAD dependent oxidoreductase~KEGG: ava:Ava_4690 FAD-dependent pyridine nucleotide-disulphide oxidoreductase"	"InterPro:IPR000103,InterPro:IPR000205,InterPro:IPR001100,InterPro:IPR001327,InterPro:IPR006076,InterPro:IPR013027,NCBI_GP:ABG51303.1"
"Tery_1881"	728.921016980932	344.517424795544	795.593906817755	1013.31527441108	1.20540260985607	0.288253883724156	4.18173935519139	2.89287490765294e-05	0.000810888294725313	393	1290	1183	195	479	1296	744	"   107.78"	"   198.44"	"   216.76"	"    64.25"	"    87.00"	"   232.17"	"   209.72"	" 6.77"	" 7.64"	" 7.77"	" 6.03"	" 6.46"	" 7.87"	" 7.72"	"Tery_1881"	"gene1892"	"CDS"	2875914	2876111	"+"	"CP000393.1"	"LSU ribosomal protein L35P"	"PFAM: ribosomal protein L35~KEGG: ava:Ava_3447 50S ribosomal protein L35"	"InterPro:IPR001706,NCBI_GP:ABG51137.1"
"Tery_4148"	115.065446407788	64.8217790764512	165.759491193912	89.2680465599381	1.3229333711838	0.317181784160419	4.17089958266552	3.03399545408606e-05	0.000844002371773032	164	190	190	34	95	85	84	"    44.98"	"    29.23"	"    34.81"	"    11.20"	"    17.25"	"    15.23"	"    23.68"	" 5.52"	" 4.92"	" 5.16"	" 3.61"	" 4.19"	" 4.02"	" 4.63"	"Tery_4148"	"gene4188"	"CDS"	6396183	6398069	"+"	"CP000393.1"	"molybdate ABC transporter%2C inner membrane subunit"	"KEGG: ava:Ava_0243 molybdate ABC transporter%2C permease protein~TIGRFAM: molybdate ABC transporter%2C inner membrane subunit~PFAM: binding-protein-dependent transport systems inner membrane component  ABC transporter related~SMART: ATPase"	"InterPro:IPR000515,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR011867,NCBI_GP:ABG53156.1"
"Tery_0664"	773.600680099559	473.512356474355	904.313109160466	877.620360133403	0.939479005100781	0.226654199169486	4.1449883061653	3.39831052019376e-05	0.000938240318056504	773	1194	1086	378	459	1142	632	"   212.00"	"   183.67"	"   198.99"	"   124.54"	"    83.37"	"   204.58"	"   178.15"	" 7.73"	" 7.53"	" 7.64"	" 6.97"	" 6.40"	" 7.68"	" 7.49"	"Tery_0664"	"gene669"	"CDS"	1086982	1089591	"-"	"CP000393.1"	"aconitase"	"PFAM: aconitate hydratase-like aconitate hydratase 2~KEGG: syn:slr0665 aconitate hydratase"	"InterPro:IPR001030,InterPro:IPR004406,NCBI_GP:ABG50103.1"
"Tery_3834"	5898.06417417533	3789.40399240135	7053.64082711885	6273.35937653404	0.895834084094735	0.216592380635241	4.13603692552506	3.53355355676529e-05	0.000961126567440158	6339	7959	9148	2330	4933	7159	5153	"  1738.47"	"  1224.32"	"  1676.21"	"   767.66"	"   895.97"	"  1282.47"	"  1452.56"	"10.76"	"10.26"	"10.71"	" 9.59"	" 9.81"	"10.33"	"10.51"	"Tery_3834"	"gene3871"	"CDS"	5920770	5922191	"-"	"CP000393.1"	"L-glutamine synthetase"	"KEGG: syf:Synpcc7942_2156 glutamine synthetase%2C type I~TIGRFAM: glutamine synthetase%2C type I~PFAM: glutamine synthetase%2C catalytic region glutamine synthetase%2C beta-Grasp"	"InterPro:IPR004809,InterPro:IPR008146,InterPro:IPR008147,NCBI_GP:ABG52877.1"
"Tery_4130"	220.812584303667	119.63333741205	339.55407125261	143.879600771868	1.48253289124578	0.358732451511613	4.13269801769742	3.58529650455949e-05	0.000968030056231063	416	353	300	53	193	155	124	"   114.09"	"    54.30"	"    54.97"	"    17.46"	"    35.05"	"    27.77"	"    34.95"	" 6.85"	" 5.79"	" 5.81"	" 4.21"	" 5.17"	" 4.85"	" 5.17"	"Tery_4130"	"gene4170"	"CDS"	6372687	6372878	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1924 hypothetical protein"	"NCBI_GP:ABG53138.1"
"Tery_3157"	423.198066605883	271.650830537528	490.583707510987	473.666841316582	0.849875098261663	0.208015578292062	4.08563197641094	4.39570058936898e-05	0.00116963859160601	391	665	617	174	341	626	335	"   107.23"	"   102.30"	"   113.05"	"    57.33"	"    61.94"	"   112.14"	"    94.43"	" 6.76"	" 6.69"	" 6.83"	" 5.87"	" 5.98"	" 6.82"	" 6.58"	"Tery_3157"	"gene3184"	"CDS"	4820301	4822412	"-"	"CP000393.1"	"prolyl oligopeptidase. Serine peptidase. MEROPS family S09A"	"PFAM: peptidase S9%2C prolyl oligopeptidase active site region peptidase S9A%2C prolyl oligopeptidase-like beta-propeller~KEGG: ava:Ava_0462 peptidase S9%2C prolyl oligopeptidase active site region"	"InterPro:IPR000379,InterPro:IPR001375,InterPro:IPR002470,InterPro:IPR002471,InterPro:IPR004106,NCBI_GP:ABG52285.1"
"Tery_0262"	6335.33884879966	3791.75585396291	6886.30940795211	8052.46600490775	0.860982656967729	0.212361540024952	4.05432479377652	5.02793180220913e-05	0.00131875468412228	4450	11301	8558	2449	4723	10587	5730	"  1220.41"	"  1738.42"	"  1568.10"	"   806.87"	"   857.83"	"  1896.56"	"  1615.20"	"10.25"	"10.76"	"10.62"	" 9.66"	" 9.75"	"10.89"	"10.66"	"Tery_0262"	"gene264"	"CDS"	407544	407945	"-"	"CP000393.1"	"LSU ribosomal protein L12P"	"PFAM: ribosomal protein L7/L12~KEGG: ana:alr5303 50S ribosomal protein L12"	"InterPro:IPR000206,NCBI_GP:ABG49745.1"
"Tery_2464"	734.204859019983	468.5209530016	859.611987668191	811.778072066055	0.877910073845822	0.216851444944843	4.04844004645265	5.15601376588359e-05	0.00134275762754075	605	1120	1239	325	543	964	643	"   165.92"	"   172.29"	"   227.02"	"   107.08"	"    98.62"	"   172.69"	"   181.25"	" 7.38"	" 7.44"	" 7.83"	" 6.76"	" 6.64"	" 7.44"	" 7.51"	"Tery_2464"	"gene2485"	"CDS"	3791090	3792550	"-"	"CP000393.1"	"thiamine biosynthesis protein ThiC"	"PFAM: thiamine biosynthesis protein ThiC~KEGG: ava:Ava_0357 thiamine biosynthesis protein ThiC"	"InterPro:IPR002817,NCBI_GP:ABG51675.1"
"Tery_4032"	1004.0185987181	633.680512127711	1473.78250452156	669.710826603289	1.21429768648513	0.300707755530372	4.03813225350114	5.38784758546635e-05	0.00139325185449524	1465	1744	1633	346	904	540	692	"   401.78"	"   268.28"	"   299.22"	"   114.00"	"   164.19"	"    96.74"	"   195.06"	" 8.65"	" 8.07"	" 8.23"	" 6.85"	" 7.37"	" 6.61"	" 7.62"	"Tery_4032"	"gene4071"	"CDS"	6234655	6236352	"+"	"CP000393.1"	"TrkA-N"	"PFAM: TrkA-N~KEGG: ava:Ava_2853 TrkA-N"	"InterPro:IPR003148,NCBI_GP:ABG53050.1"
"Tery_0844"	170.493759353574	101.759318528298	219.706929936725	165.408444304125	1.0944041042992	0.271138947974496	4.03632201302982	5.42956816128563e-05	0.00139422197819866	147	360	266	54	148	217	118	"    40.31"	"    55.38"	"    48.74"	"    17.79"	"    26.88"	"    38.87"	"    33.26"	" 5.37"	" 5.82"	" 5.64"	" 4.23"	" 4.80"	" 5.32"	" 5.10"	"Tery_0844"	"gene850"	"CDS"	1337820	1338695	"-"	"CP000393.1"	"putative iron-sulfur cluster-binding protein"	"KEGG: cya:CYA_1106 putative iron-sulfur cluster-binding protein"	"NCBI_GP:ABG50254.1"
