""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_1046"	25349.2545798152	46703.8552868979	15937.6081990847	18112.1234438281	-1.55120058877971	0.20407660050316	-7.60107030867408	2.93691483404089e-14	2.99565313072171e-12	14892	19343	18674	32325	54259	23717	12949	"  4084.13"	"  2975.51"	"  3421.68"	" 10650.04"	"  9854.95"	"  4248.69"	"  3650.14"	"11.9958"	"11.5389"	"11.7405"	"13.3786"	"13.2666"	"12.0528"	"11.8337"	"Tery_1046"	"gene1052"	"CDS"	1636298	1636651	"-"	"CP000393.1"	"protein of unknown function DUF1257"	"PFAM: protein of unknown function DUF1257~KEGG: ava:Ava_4766 protein of unknown function DUF1257"	"InterPro:IPR009666,NCBI_GP:ABG50418.1"
"Tery_0830"	373.979511172058	609.726267657028	139.324724435355	490.214934792141	-2.12223524679493	0.282640176298349	-7.5086113891846	5.97578279036768e-14	5.93056065033247e-12	95	239	157	436	683	777	265	"    26.05"	"    36.77"	"    28.77"	"   143.65"	"   124.05"	"   139.19"	"    74.70"	" 4.7040"	" 5.2007"	" 4.8469"	" 7.1665"	" 6.9549"	" 7.1210"	" 6.2232"	"Tery_0830"	"gene836"	"CDS"	1318026	1318814	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all3941 unknown protein"	"NCBI_GP:ABG50244.1"
"Tery_0277"	1173.3983128901	508.562923917884	1749.00334588528	974.826152369559	1.7795683242945	0.237651508897573	7.48814233307263	6.98552502316192e-14	6.5771404833463e-12	1670	1942	2148	321	647	1033	851	"   458.00"	"   298.74"	"   393.58"	"   105.76"	"   117.51"	"   185.05"	"   239.88"	" 8.8392"	" 8.2228"	" 8.6206"	" 6.7248"	" 6.8768"	" 7.5319"	" 7.9063"	"Tery_0277"	"gene280"	"CDS"	428293	429981	"-"	"CP000393.1"	"Cytochrome-c oxidase"	"PFAM: cytochrome c oxidase%2C subunit I~KEGG: ana:alr2732 cytochrome c oxidase subunit I"	"InterPro:IPR000883,NCBI_GP:ABG49759.1"
"Tery_3368"	316.463735557938	99.0948107157251	499.184574653561	259.751401756715	2.3300472120585	0.311055159022781	7.4907846549745	6.84630684900472e-14	6.5771404833463e-12	555	509	534	67	118	248	244	"   152.21"	"    78.30"	"    97.85"	"    22.07"	"    21.43"	"    44.43"	"    68.78"	" 7.2500"	" 6.2911"	" 6.6126"	" 4.4650"	" 4.4224"	" 5.4737"	" 6.1041"	"Tery_3368"	"gene3397"	"CDS"	5163224	5164828	"-"	"CP000393.1"	"Hydrogen:quinone oxidoreductase"	"PFAM: nickel-dependent hydrogenase%2C large subunit~KEGG: ava:Ava_4595 nickel-dependent hydrogenase%2C large subunit"	"InterPro:IPR001501,NCBI_GP:ABG52470.1"
"Tery_3826"	12753.7545246831	26262.2033222253	5122.12825410943	10692.7451330016	-2.3582059968451	0.315567062182186	-7.47291552083354	7.84372070741528e-14	7.20053560940723e-12	4638	7396	5230	20261	26733	18635	4713	"  1271.97"	"  1137.72"	"   958.30"	"  6675.34"	"  4855.46"	"  3338.29"	"  1328.53"	"10.3129"	"10.1519"	" 9.9044"	"12.7046"	"12.2454"	"11.7049"	"10.3756"	"Tery_3826"	"gene3863"	"CDS"	5897089	5899005	"+"	"CP000393.1"	"Dimethylaniline monooxygenase (N-oxide forming)"	"PFAM: flavin-containing monooxygenase FMO~KEGG: cfa:478994 similar to flavin containing monooxygenase 5"	"InterPro:IPR000103,InterPro:IPR000960,InterPro:IPR001100,InterPro:IPR013027,NCBI_GP:ABG52870.1"
"Tery_3063"	57.8315052857663	6.72531621418562	111.398318136189	28.587475081713	4.01559485164653	0.542206893898966	7.40601954130592	1.30146664500442e-13	1.16560622450152e-11	96	130	147	4	9	16	34	"    26.33"	"    20.00"	"    26.94"	"     1.32"	"     1.63"	"     2.87"	"     9.58"	" 4.7191"	" 4.3225"	" 4.7520"	" 0.4091"	" 0.7178"	" 1.5242"	" 3.2621"	"Tery_3063"	"gene3089"	"CDS"	4722059	4722535	"+"	"CP000393.1"	"heat shock protein Hsp20"	"PFAM: heat shock protein Hsp20~KEGG: ava:Ava_C0143 heat shock protein HSP20"	"InterPro:IPR002068,NCBI_GP:ABG52207.1"
"Tery_3061"	64.4459432896028	2.74185341067064	124.392449391065	36.2302740163422	5.53097519571705	0.747798152082912	7.39634777153582	1.39981108423674e-13	1.22383483364697e-11	124	125	156	2	3	22	42	"    34.01"	"    19.23"	"    28.58"	"     0.66"	"     0.54"	"     3.94"	"    11.84"	" 5.0882"	" 4.2659"	" 4.8377"	"-0.5801"	"-0.8497"	" 1.9823"	" 3.5667"	"Tery_3061"	"gene3087"	"CDS"	4720723	4721199	"+"	"CP000393.1"	"heat shock protein Hsp20"	"PFAM: heat shock protein Hsp20~KEGG: ava:Ava_C0143 heat shock protein HSP20"	"InterPro:IPR002068,NCBI_GP:ABG52205.1"
"Tery_3062"	56.8826632376994	9.38955203853985	107.813437371198	27.9796132366111	3.54464467805677	0.480911730325979	7.37067626870753	1.69764635845493e-13	1.44971102982477e-11	114	116	119	7	10	24	28	"    31.26"	"    17.84"	"    21.80"	"     2.31"	"     1.82"	"     4.30"	"     7.89"	" 4.9669"	" 4.1582"	" 4.4472"	" 1.2118"	" 0.8689"	" 2.1075"	" 2.9824"	"Tery_3062"	"gene3088"	"CDS"	4721367	4721714	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: syf:Synpcc7942_2401 molecular chaperon"	"NCBI_GP:ABG52206.1"
"Tery_3033"	2027.24715401106	3191.9320557829	924.52743239742	2516.64183465967	-1.78835562087612	0.243995263355489	-7.32946859821036	2.31067111973315e-13	1.92836007992275e-11	844	1204	1044	2280	3580	3830	1461	"   231.47"	"   185.21"	"   191.29"	"   751.19"	"   650.23"	"   686.11"	"   411.83"	" 7.8547"	" 7.5331"	" 7.5797"	" 9.5530"	" 9.3448"	" 9.4223"	" 8.6860"	"Tery_3033"	"gene3059"	"CDS"	4684202	4685209	"+"	"CP000393.1"	"Sucraseferredoxin-like"	"PFAM: Sucraseferredoxin-like~KEGG: ana:all1981 hypothetical protein"	"InterPro:IPR009737,NCBI_GP:ABG52184.1"
"Tery_2334"	555.43083886788	255.25127380557	754.843459280242	556.491473311649	1.56549841216789	0.215727959511932	7.25681740887789	3.96304090788966e-13	3.23384138083796e-11	561	996	1033	172	305	621	466	"   153.85"	"   153.21"	"   189.28"	"    56.67"	"    55.40"	"   111.25"	"   131.36"	" 7.2655"	" 7.2595"	" 7.5644"	" 5.8247"	" 5.7920"	" 6.7977"	" 7.0375"	"Tery_2334"	"gene2354"	"CDS"	3608132	3609067	"+"	"CP000393.1"	"gas vesicle protein GvpN"	"KEGG: ana:all2251 gas vesicle protein~TIGRFAM: gas vesicle protein GvpN~PFAM: ATPase associated with various cellular activities%2C AAA_5~SMART: ATPase"	"InterPro:IPR003593,InterPro:IPR011704,InterPro:IPR013462,NCBI_GP:ABG51555.1"
"Tery_4134"	4244.03458363833	1715.57548735499	6197.2203297811	3842.71506070751	1.85223381421153	0.255855171469807	7.23938392009445	4.50727461185581e-13	3.59798095102925e-11	6128	7090	7120	1076	2195	3602	3652	"  1680.60"	"  1090.65"	"  1304.61"	"   354.51"	"   398.67"	"   645.27"	"  1029.45"	"10.7148"	"10.0910"	"10.3494"	" 8.4697"	" 8.6391"	" 9.3338"	"10.0077"	"Tery_4134"	"gene4174"	"CDS"	6377943	6379145	"+"	"CP000393.1"	"aminotransferase%2C class V"	"PFAM: aminotransferase%2C class V  aromatic amino acid beta-eliminating lyase/threonine aldolase~KEGG: ava:Ava_4245 aromatic amino acid beta-eliminating lyase/threonine aldolase"	"InterPro:IPR000192,InterPro:IPR001597,NCBI_GP:ABG53142.1"
"Tery_3034"	468.683905170223	873.231331454607	184.546218909777	490.343008276509	-2.24039791344078	0.309614592906641	-7.23608629815565	4.61817528537876e-13	3.60807226551294e-11	115	255	276	475	1249	398	505	"    31.54"	"    39.23"	"    50.57"	"   156.50"	"   226.85"	"    71.30"	"   142.35"	" 4.9795"	" 5.2941"	" 5.6606"	" 7.2901"	" 7.8257"	" 6.1560"	" 7.1534"	"Tery_3034"	"gene3060"	"CDS"	4685403	4685561	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:asl1657 transposase"	"NCBI_GP:ABG52185.1"
"Tery_0278"	455.909574723849	154.553091607887	712.780485050053	371.959692350506	2.19390682220734	0.307199942817227	7.14162509956143	9.22338773132585e-13	7.05589161446427e-11	611	748	1016	83	223	321	371	"   167.57"	"   115.06"	"   186.16"	"    27.35"	"    40.50"	"    57.50"	"   104.58"	" 7.3887"	" 6.8464"	" 7.5405"	" 4.7738"	" 5.3403"	" 5.8458"	" 6.7086"	"Tery_0278"	"gene281"	"CDS"	430086	430994	"-"	"CP000393.1"	"cytochrome c oxidase%2C subunit II"	"PFAM: cytochrome c oxidase%2C subunit II  cytochrome C oxidase subunit II%2C transmembrane region~KEGG: ana:alr2731 cytochrome c oxidase subunit II"	"InterPro:IPR001505,InterPro:IPR002429,InterPro:IPR011759,NCBI_GP:ABG49760.1"
"Tery_3222"	438.940013297593	635.075724763879	213.538728462705	580.906229083639	-1.57145045363679	0.220732720139979	-7.11924563173166	1.08519362690391e-12	8.1323081591656e-11	179	341	212	440	737	758	417	"    49.09"	"    52.46"	"    38.85"	"   144.97"	"   133.86"	"   135.79"	"   117.55"	" 5.6177"	" 5.7133"	" 5.2800"	" 7.1797"	" 7.0647"	" 7.0853"	" 6.8772"	"Tery_3222"	"gene3250"	"CDS"	4928195	4929331	"-"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related Transport-associated OB~SMART: ATPase~KEGG: syn:sll1878 ABC-type iron transport system ATP-binding protein"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR013611,NCBI_GP:ABG52340.1"
"Tery_4140"	2174.8591242742	964.072080190105	3199.95936799582	1847.99580277586	1.7313042551089	0.243283333969741	7.11641125127067	1.10773446988329e-12	8.13520194682289e-11	3219	3310	3890	691	1077	2289	1404	"   882.81"	"   509.17"	"   712.77"	"   227.66"	"   195.61"	"   410.05"	"   395.77"	" 9.7860"	" 8.9920"	" 9.4773"	" 7.8308"	" 7.6119"	" 8.6797"	" 8.6285"	"Tery_4140"	"gene4180"	"CDS"	6388520	6388939	"+"	"CP000393.1"	"nitrogen fixation protein NifX"	"TIGRFAM: nitrogen fixation protein NifX~PFAM: Dinitrogenase iron-molybdenum cofactor biosynthesis~KEGG: ana:all1436 nitrogen fixation protein"	"InterPro:IPR003731,InterPro:IPR013480,NCBI_GP:ABG53148.1"
"Tery_0174"	1394.94255459424	2512.10574119168	813.236360871703	1150.33865858061	-1.62768607250514	0.232349528061857	-7.00533410195614	2.46397139151962e-12	1.77405940189413e-10	764	1147	812	1894	2637	1586	772	"   209.53"	"   176.44"	"   148.78"	"   624.01"	"   478.95"	"   284.12"	"   217.62"	" 7.7111"	" 7.4631"	" 7.2172"	" 9.2855"	" 8.9038"	" 8.1504"	" 7.7657"	"Tery_0174"	"gene173"	"CDS"	259770	261428	"+"	"CP000393.1"	"GUN4-like"	"PFAM: GUN4-like~KEGG: ana:alr4949 serine/threonine kinase"	"InterPro:IPR000585,InterPro:IPR008629,NCBI_GP:ABG49666.1"
"Tery_4357"	244.061597789548	469.969361299142	120.12228026859	204.062810561391	-1.9643420658013	0.286395580732145	-6.85884209798082	6.94209187406056e-12	4.90218487722123e-10	92	185	138	333	532	335	103	"    25.23"	"    28.46"	"    25.29"	"   109.71"	"    96.63"	"    60.01"	"    29.03"	" 4.6577"	" 4.8313"	" 4.6608"	" 6.7777"	" 6.5945"	" 5.9074"	" 4.8602"	"Tery_4357"	"gene4400"	"CDS"	6716835	6718196	"+"	"CP000393.1"	"FeS assembly protein SufD"	"TIGRFAM: FeS assembly protein SufD~PFAM: SufBD~KEGG: ana:alr2494 hypothetical protein"	"InterPro:IPR000825,InterPro:IPR011542,NCBI_GP:ABG53349.1"
"Tery_0276"	379.32981914455	173.176960512334	579.830444630266	284.731739548192	1.73111721207575	0.257255417702509	6.72917689172873	1.70625523905029e-11	1.18214513920616e-09	546	629	736	99	239	320	237	"   149.74"	"    96.76"	"   134.86"	"    32.62"	"    43.41"	"    57.33"	"    66.81"	" 7.2264"	" 6.5965"	" 7.0754"	" 5.0280"	" 5.4403"	" 5.8413"	" 6.0621"	"Tery_0276"	"gene279"	"CDS"	427229	427843	"-"	"CP000393.1"	"cytochrome c oxidase%2C subunit III"	"PFAM: cytochrome c oxidase%2C subunit III~KEGG: ava:Ava_4300 cytochrome c oxidase subunit III"	"InterPro:IPR000298,NCBI_GP:ABG49758.1"
"Tery_3816"	2179.54719749705	3966.24360981964	798.590621999923	2464.28564842016	-2.31162026666475	0.34557068734955	-6.68928341230086	2.24266033385886e-11	1.52500902702402e-09	614	1345	817	3043	4068	4502	955	"   168.39"	"   206.90"	"   149.70"	"  1002.57"	"   738.86"	"   806.49"	"   269.20"	" 7.3957"	" 7.6929"	" 7.2260"	" 9.9695"	" 9.5292"	" 9.6555"	" 8.0726"	"Tery_3816"	"gene3853"	"CDS"	5867072	5867284	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG52860.1"
"Tery_1657"	122.797637838762	233.394064106521	74.5485201492008	84.5748881053452	-1.65374601783643	0.247423218155903	-6.68387562881992	2.3270432013905e-11	1.55361866100108e-09	64	95	92	155	283	102	66	"    17.55"	"    14.61"	"    16.86"	"    51.07"	"    51.40"	"    18.27"	"    18.60"	" 4.1344"	" 3.8702"	" 4.0762"	" 5.6746"	" 5.6840"	" 4.1924"	" 4.2184"	"Tery_1657"	"gene1667"	"CDS"	2521887	2523671	"-"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: pmt:PMT0296 TPR repeat"	"InterPro:IPR001023,InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG50930.1"
"Tery_0279"	309.662436917325	114.097522882206	457.675608988983	283.207592844956	1.99799851011702	0.304461309580678	6.56240529500702	5.29466681952362e-11	3.47178867165906e-09	382	486	663	71	147	242	284	"   104.76"	"    74.76"	"   121.48"	"    23.39"	"    26.70"	"    43.35"	"    80.06"	" 6.7111"	" 6.2244"	" 6.9247"	" 4.5486"	" 4.7393"	" 5.4384"	" 6.3231"	"Tery_0279"	"gene282"	"CDS"	431013	431618	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_B0180 hypothetical protein"	"NCBI_GP:ABG49761.1"
"Tery_1666"	12365.3129729027	20471.322711709	4716.99473866219	15731.7805854574	-2.11748903739647	0.325697256768692	-6.50140273947808	7.95744774152993e-11	5.12627159770139e-09	3030	7999	5672	13500	24995	28027	6548	"   830.98"	"  1230.48"	"  1039.29"	"  4447.81"	"  4539.79"	"  5020.78"	"  1845.79"	" 9.6987"	"10.2650"	"10.0214"	"12.1189"	"12.1484"	"12.2937"	"10.8500"	"Tery_1666"	"gene1676"	"CDS"	2532407	2532922	"-"	"CP000393.1"	"flavodoxin"	"TIGRFAM: flavodoxin~PFAM: flavodoxin/nitric oxide synthase~KEGG: ana:alr2405 flavodoxin"	"InterPro:IPR008254,InterPro:IPR010086,NCBI_GP:ABG50937.1"
"Tery_4144"	813.159979366731	323.410609093627	1245.29590232885	654.705465196653	1.93746329912166	0.298425435015329	6.49228608487123	8.45435163499758e-11	5.35247917305364e-09	1125	1333	1667	163	486	584	641	"   308.53"	"   205.05"	"   305.45"	"    53.70"	"    88.27"	"   104.62"	"   180.69"	" 8.2693"	" 7.6799"	" 8.2548"	" 5.7472"	" 6.4640"	" 6.7091"	" 7.4974"	"Tery_4144"	"gene4184"	"CDS"	6391312	6391662	"+"	"CP000393.1"	"iron-sulfur cluster assembly accessory protein"	"TIGRFAM: iron-sulfur cluster assembly accessory protein~PFAM: HesB/YadR/YfhF~KEGG: ava:Ava_4257 HesB/YadR/YfhF"	"InterPro:IPR000361,NCBI_GP:ABG53152.1"
"Tery_3823"	435.361014050554	883.135976837365	182.159538707371	367.388264278516	-2.27800581253293	0.352172776456264	-6.46843244232375	9.90247709366669e-11	6.16303320134645e-09	157	270	192	614	1021	686	133	"    43.06"	"    41.53"	"    35.18"	"   202.29"	"   185.44"	"   122.89"	"    37.49"	" 5.4285"	" 5.3766"	" 5.1371"	" 7.6604"	" 7.5349"	" 6.9413"	" 5.2288"	"Tery_3823"	"gene3860"	"CDS"	5891768	5892256	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: fra:Francci3_0998 hypothetical protein"	"NCBI_GP:ABG52867.1"
"Tery_3377"	3356.41372837305	4721.93483079878	1279.88141078181	5105.69110233417	-1.88277575392183	0.291610983703905	-6.45646377927095	1.07177818600609e-10	6.55928249835724e-09	1002	2237	1214	3582	4917	8276	2644	"   274.80"	"   344.12"	"   222.44"	"  1180.15"	"   893.06"	"  1482.57"	"   745.31"	" 8.1023"	" 8.4268"	" 7.7974"	"10.2048"	" 9.8026"	"10.5339"	" 9.5417"	"Tery_3377"	"gene3406"	"CDS"	5176866	5177915	"+"	"CP000393.1"	"extracellular solute-binding protein%2C family 1"	"PFAM: extracellular solute-binding protein%2C family 1~KEGG: tel:tll0513 iron binding protein component of ABC iron transporter"	"InterPro:IPR006059,NCBI_GP:ABG52479.1"
"Tery_4282"	5187.10469189675	2496.83868264764	8338.54528602942	3150.20980994685	1.74118537196092	0.270964224325303	6.42588657708022	1.3110313338764e-10	7.89197878359694e-09	7047	10717	10381	2224	2002	4236	2182	"  1932.64"	"  1648.59"	"  1902.13"	"   732.74"	"   363.62"	"   758.84"	"   615.07"	"10.9164"	"10.6870"	"10.8934"	" 9.5172"	" 8.5063"	" 9.5677"	" 9.2646"	"Tery_4282"	"gene4324"	"CDS"	6602856	6603398	"+"	"CP000393.1"	"Ferritin and Dps"	"PFAM: Ferritin and Dps~KEGG: ava:Ava_1894 ferritin and Dps"	"InterPro:IPR002024,InterPro:IPR002177,InterPro:IPR008331,InterPro:IPR009040,NCBI_GP:ABG53279.1"
"Tery_0182"	4393.77095427414	7379.10539292187	2136.54655023114	4794.27312169093	-1.78798197695572	0.278525803324619	-6.41944823644164	1.36769151150142e-10	8.10026327456968e-09	1237	2853	3420	3751	11031	5860	3692	"   339.25"	"   438.87"	"   626.65"	"  1235.83"	"  2003.54"	"  1049.77"	"  1040.72"	" 8.4062"	" 8.7777"	" 9.2915"	"10.2713"	"10.9683"	"10.0359"	"10.0234"	"Tery_0182"	"gene181"	"CDS"	269811	270872	"+"	"CP000393.1"	"photosystem q(b) protein"	"TIGRFAM: photosystem q(b) protein~PFAM: photosynthetic reaction centre protein~KEGG: syf:Synpcc7942_1389 photosystem q(b) protein"	"InterPro:IPR000484,InterPro:IPR005867,NCBI_GP:ABG49673.1"
"Tery_0409"	1530.94906619473	2344.67384200785	647.558498853527	2042.31014139341	-1.85467777658237	0.298982862447644	-6.20329125689321	5.52943677614606e-10	3.2228717209537e-08	399	958	922	1641	2691	3411	994	"   109.43"	"   147.37"	"   168.94"	"   540.66"	"   488.76"	"   611.05"	"   280.19"	" 6.7739"	" 7.2034"	" 7.4005"	" 9.0786"	" 8.9330"	" 9.2552"	" 8.1303"	"Tery_0409"	"gene413"	"CDS"	641535	642221	"-"	"CP000393.1"	"HAD-superfamily hydrolase%2C subfamily IA%2C variant 3"	"TIGRFAM: HAD-superfamily hydrolase%2C subfamily IA%2C variant 3~PFAM: Haloacid dehalogenase-like hydrolase~KEGG: ava:Ava_4630 HAD-superfamily hydrolase subfamily IA%2C variant 3"	"InterPro:IPR005834,InterPro:IPR006402,NCBI_GP:ABG49873.1"
"Tery_1532"	3086.93723398466	1734.79179520176	3890.77234537153	3233.33000568727	1.16647428404049	0.188245803467727	6.19654867493753	5.77146870013746e-10	3.31138016670386e-08	2873	5620	4943	1239	1946	3756	2614	"   787.92"	"   864.52"	"   905.72"	"   408.21"	"   353.45"	"   672.85"	"   736.85"	" 9.6219"	" 9.7558"	" 9.8229"	" 8.6732"	" 8.4654"	" 9.3942"	" 9.5252"	"Tery_1532"	"gene1540"	"CDS"	2322739	2323605	"-"	"CP000393.1"	"light-independent protochlorophyllide reductase%2C iron-sulfur ATP-binding protein"	"KEGG: ava:Ava_2332 light-independent protochlorophyllide reductase%2C iron-sulfur ATP-binding protein~TIGRFAM: light-independent protochlorophyllide reductase%2C iron-sulfur ATP-binding protein~PFAM: NifH/frxC"	"InterPro:IPR000392,InterPro:IPR005971,NCBI_GP:ABG50813.1"
"Tery_1530"	3310.4096632854	1644.62083100667	4165.10836253586	3694.15044668844	1.34153661719301	0.216793847330252	6.18807514010943	6.09032982899078e-10	3.44056786646987e-08	3365	6731	4257	1185	1826	5084	2485	"   922.85"	"  1035.42"	"   780.02"	"   390.42"	"   331.65"	"   910.75"	"   700.49"	" 9.8500"	"10.0160"	" 9.6074"	" 8.6089"	" 8.3736"	" 9.8309"	" 9.4522"	"Tery_1530"	"gene1538"	"CDS"	2319290	2320687	"-"	"CP000393.1"	"light-independent protochlorophyllide reductase%2C N subunit"	"TIGRFAM: light-independent protochlorophyllide reductase%2C N subunit~KEGG: ava:Ava_2330 light-independent protochlorophyllide reductase subunit N"	"InterPro:IPR005970,NCBI_GP:ABG50811.1"
"Tery_0107"	3144.86268305658	1673.02424379877	3826.0535786774	3594.91477888315	1.19281826358062	0.194986063339678	6.11745395106858	9.5082223565561e-10	5.2110735064588e-08	3329	4818	4704	1091	2065	4755	2540	"   912.98"	"   741.15"	"   861.92"	"   359.45"	"   375.06"	"   851.82"	"   715.99"	" 9.8345"	" 9.5336"	" 9.7514"	" 8.4897"	" 8.5510"	" 9.7344"	" 9.4838"	"Tery_0107"	"gene106"	"CDS"	146668	146931	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49606.1"
"Tery_1661"	125.705232685884	207.786244362907	72.8754131322975	122.86895033924	-1.50869013705803	0.246572371563194	-6.11865038849808	9.43711940089258e-10	5.2110735064588e-08	54	108	90	133	261	148	96	"    14.81"	"    16.61"	"    16.49"	"    43.82"	"    47.40"	"    26.51"	"    27.06"	" 3.8894"	" 4.0552"	" 4.0445"	" 5.4538"	" 5.5673"	" 4.7292"	" 4.7587"	"Tery_1661"	"gene1671"	"CDS"	2526786	2527910	"+"	"CP000393.1"	"5-amino-6-(5-phosphoribosylamino)uracil reductase / diaminohydroxyphosphoribosylaminopyrimidine deaminase"	"KEGG: ana:all0082 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase~TIGRFAM: riboflavin biosynthesis protein RibD Riboflavin-specific deaminase-like~PFAM: CMP/dCMP deaminase%2C zinc-binding bifunctional deaminase-reductase-like"	"InterPro:IPR002125,InterPro:IPR002734,InterPro:IPR004794,InterPro:IPR011549,NCBI_GP:ABG50932.1"
"Tery_4145"	6863.27774145899	2632.65177946717	10917.816110819	5012.09614941082	2.05150461810658	0.335604738455703	6.11285951308869	9.78615174861774e-10	5.28452194425358e-08	13788	8536	11399	1514	3617	6679	3510	"  3781.36"	"  1313.08"	"  2088.66"	"   498.81"	"   656.95"	"  1196.48"	"   989.42"	"11.8847"	"10.3588"	"11.0284"	" 8.9624"	" 9.3597"	"10.2246"	" 9.9505"	"Tery_4145"	"gene4185"	"CDS"	6391780	6392094	"+"	"CP000393.1"	"ferredoxin (2Fe-2S)"	"TIGRFAM: ferredoxin [2Fe-2S]~PFAM: ferredoxin~KEGG: ana:all1430 heterocyst ferredoxin"	"InterPro:IPR001041,InterPro:IPR006058,InterPro:IPR010241,NCBI_GP:ABG53153.1"
"Tery_0275"	338.468166154858	148.060084176215	480.691736961382	315.540891923715	1.70258170052407	0.279140935947493	6.09936229791939	1.06492453686512e-09	5.66725057879524e-08	458	467	648	108	162	343	270	"   125.61"	"    71.84"	"   118.73"	"    35.58"	"    29.42"	"    61.45"	"    76.11"	" 6.9729"	" 6.1669"	" 6.8917"	" 5.1535"	" 4.8794"	" 5.9415"	" 6.2502"	"Tery_0275"	"gene278"	"CDS"	425178	426698	"-"	"CP000393.1"	"glucose-methanol-choline oxidoreductase"	"PFAM: glucose-methanol-choline oxidoreductase  GMC oxidoreductase~KEGG: ava:Ava_B0176 glucose-methanol-choline oxidoreductase"	"InterPro:IPR000172,InterPro:IPR007867,InterPro:IPR013027,NCBI_GP:ABG49757.1"
"Tery_1966"	817.906410152454	1326.64345295519	503.533510380073	780.728717008284	-1.39597468403454	0.230351772012203	-6.06018643503462	1.359638623275e-09	7.13227574952259e-08	360	609	757	952	1480	893	640	"    98.73"	"    93.68"	"   138.71"	"   313.65"	"   268.81"	"   159.97"	"   180.41"	" 6.6256"	" 6.5499"	" 7.1160"	" 8.2931"	" 8.0705"	" 7.3218"	" 7.4952"	"Tery_1966"	"gene1978"	"CDS"	3047084	3047227	"-"	"CP000393.1"	"CAB/ELIP/HLIP family protein"	"KEGG: cyb:CYB_0506 CAB/ELIP/HLIP family protein"	"NCBI_GP:ABG51218.1"
"Tery_0846"	87.955092234098	38.4635653357054	135.606341957122	65.9697445479554	1.83368971534901	0.305358076652518	6.0050473707812	1.91276050614531e-09	9.89247405431769e-08	93	197	182	27	44	74	55	"    25.51"	"    30.30"	"    33.35"	"     8.90"	"     7.99"	"    13.26"	"    15.50"	" 4.6733"	" 4.9219"	" 5.0600"	" 3.1547"	" 3.0003"	" 3.7297"	" 3.9555"	"Tery_0846"	"gene852"	"CDS"	1340262	1340720	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: tel:tlr1091 unknown protein"	"NCBI_GP:ABG50256.1"
"Tery_0172"	275.769305038748	447.982970281712	187.152207372509	236.481286295143	-1.2550650969386	0.211224072857021	-5.94186581085461	2.81796059860452e-09	1.4371599052883e-07	139	271	236	307	526	275	191	"    38.12"	"    41.69"	"    43.24"	"   101.15"	"    95.54"	"    49.26"	"    53.84"	" 5.2529"	" 5.3819"	" 5.4347"	" 6.6604"	" 6.5781"	" 5.6227"	" 5.7509"	"Tery_0172"	"gene171"	"CDS"	256583	257716	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all4254 unknown protein"	"NCBI_GP:ABG49664.1"
